sample_id	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	FamilyKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)
sample_76	247059	189799	188022	208	0.0009088	8.26	f	138	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	220	0.0006852	2.95	f	47	Chiroptera	Pteropodidae	Rousettus_madagascariensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	2218	0.004203	6.71	f	762	Primates	Cercopithecidae	Macaca_fuscata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	224	0.000489	3.62	f	34	Chiroptera	Vespertilionidae	Myotis_myotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	284	0.0007431	5.69	f	193	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	327	0.002758	26.7	f	870	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	2	0.0022	2	1	110	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	367	0.0006191	4.95	f	86	Rodentia	Cricetidae	Microtus_ochrogaster	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	419	0.0007489	5.5	f	87	Rodentia	Sciuridae	Tamias_striatus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	438	0.001985	12.6	f	890	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	442	0.0004662	5.21	f	71	Rodentia	Muridae	Mus_musculus	best	12	0.169	1	12	221	1	221	0.03	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	460	0.001746	63.5	f	2141	Carnivora	Mustelidae	Martes_zibellina	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	694	0.01496	28.5	f	273	Artiodactyla	Suidae	Sus_scrofa	fixed	218	0.7985	7	31.1428	1585	-	-	0.22	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	845	0.01265	7.98	f	115	Primates	Hylobatidae	Nomascus_gabriellae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	924	0.004595	20.2	f	235	Carnivora	Felidae	Felis_catus	fixed	183	0.7787	8	22.875	1775	-	-	0.25	-	0	0	0.0 (0.0,70.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_76	247059	189799	188022	940	0.00161	9.67	f	168	Artiodactyla	Bovidae	Bos_taurus	best	63	0.375	5	12.6	1167	5	1167	0.16	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	1145	0.001961	4.49	f	126	Artiodactyla	Bovidae	Bos_gaurus	best	4	0.0317	1	4	240	1	240	-	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	129	0.002986	1.78	f	15	Primates	Tarsiidae	Carlito_syrichta	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	1322	0.0198	6.26	f	274	Primates	Hylobatidae	Hylobates_agilis	best	1	0.0036	1	1	125	1	125	-	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	133	0.004497	2.61	f	9	Primates	Aotidae	Aotus_lemurinus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	138	0.002291	3.8	f	29	Scandentia	Tupaiidae	Tupaia_belangeri	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	146	0.001462	3.64	f	61	Didelphimorphia	Didelphidae	Didelphis_marsupialis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	147	0.001297	10.2	f	16	Cingulata	Chlamyphoridae	Cabassous_unicinctus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	158	0.001724	35.8	f	553	Rodentia	Dipodidae	Stylodipus_telum	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	162	0.0009613	6.47	f	76	Primates	Lepilemuridae	Lepilemur_septentrionalis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	170	0.001835	4.45	f	60	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	170	0.002239	3.13	f	47	Lagomorpha	Ochotonidae	Ochotona_koslowi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	175	0.003931	49.3	f	310	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	1	0.0032	1	1	36	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	18621	0.2616	571	f	105792	Primates	Hominidae	Homo_sapiens	fixed	102780	0.9715	21144	4.8609	16569	-	-	96.26	-	27	61	0.3 (0.1,0.5)	0.3 (0.2,0.4)	25.0 (0.6,80.6)	10.0 (0.3,44.5)
sample_77	339201	305018	304280	190	0.001936	7.16	f	67	Chiroptera	Rhinolophidae	Rhinolophus_yunnanensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	200	0.001273	8.91	f	52	Eulipotyphla	Talpidae	Uropsilus_soricipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	206	0.001885	3.84	f	36	Lagomorpha	Leporidae	Oryctolagus_cuniculus	best	2	0.0555	1	2	210	1	210	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	208	0.001052	2.1	f	15	Artiodactyla	Cervidae	Muntiacus_reevesi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	209	0.00286	10.4	f	166	Rodentia	Anomaluridae	Anomalurus_derbianus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	216	0.003088	24.7	f	626	Primates	Lemuridae	Eulemur_rubriventer	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	256	0.001293	5.11	f	74	Primates	Cheirogaleidae	Microcebus_mamiratra	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	2616	0.05641	5.73	f	349	Artiodactyla	Suidae	Sus_scrofa	fixed	245	0.702	47	5.2127	5857	-	-	0.21	-	0	0	0.0 (0.0,24.7)	0.0 (0.0,20.6)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	272	0.001188	5.92	f	122	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	279	0.003298	5.63	f	145	Primates	Atelidae	Alouatta_palliata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	302	0.003337	7.8	f	226	Carnivora	Phocidae	Pusa_caspica	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	332	0.001034	8.19	f	61	Chiroptera	Pteropodidae	Pteropus_scapulatus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	3537	0.006702	4.18	f	713	Primates	Cercopithecidae	Macaca_fascicularis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	369	0.00259	6.58	f	67	Primates	Pitheciidae	Plecturocebus_donacophilus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	372	0.001057	54.5	f	1051	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	422	0.003559	28.9	f	1141	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	458	0.0009998	11.6	f	264	Chiroptera	Vespertilionidae	Myotis_myotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	5042	0.02507	6.86	f	755	Carnivora	Felidae	Felis_catus	fixed	494	0.6543	102	4.8431	10354	-	-	0.46	-	0	2	0.0 (0.0,16.8)	0.0 (0.0,12.3)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	528	0.001382	4.07	f	171	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	623	0.001051	3.14	f	169	Rodentia	Cricetidae	Microtus_fortis_fortis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	694	0.002634	46.8	f	2750	Carnivora	Mustelidae	Mustela_kathiah	best	5	0.0018	4	1.25	80	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	778	0.0008206	2.94	f	89	Rodentia	Muridae	Rattus_norvegicus	best	1	0.0112	1	1	189	1	189	-	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	778	0.003526	19.8	f	2784	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	798	0.001426	3.64	f	168	Rodentia	Sciuridae	Tamiops_maritimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_77	339201	305018	304280	9729	0.07687	29.2	f	3394	Carnivora	Canidae	Canis_lupus_familiaris	fixed	3171	0.9342	668	4.747	15821	-	-	3.04	-	3	5	2.6 (0.5,7.4)	0.0 (0.0,2.0)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	1064	0.02294	27.6	f	480	Artiodactyla	Suidae	Sus_scrofa	fixed	420	0.875	14	30	2045	-	-	0.62	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	140	0.003145	67	f	306	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	149	0.00213	15.7	f	276	Primates	Lemuridae	Eulemur_rubriventer	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	15193	0.2134	517	f	71915	Primates	Hominidae	Homo_sapiens	fixed	69574	0.9674	2196	31.6821	16567	-	-	97.9	-	1	9	0.2 (0.0,1.2)	0.0 (0.0,0.7)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	158	0.001746	13.2	f	92	Carnivora	Phocidae	Monachus_monachus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	163	0.0007122	4.64	f	77	Rodentia	Echimyidae	Proechimys_kulinae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	176	0.0008886	11.7	f	29	Primates	Cheirogaleidae	Microcebus_mittermeieri	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	1784	0.00338	5.57	f	459	Primates	Cercopithecidae	Trachypithecus_francoisi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	200	0.001404	3.71	f	28	Primates	Pitheciidae	Plecturocebus_miltoni	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	2049	0.01619	49.3	f	1542	Carnivora	Canidae	Canis_lupus_familiaris	fixed	1120	0.7263	30	37.3333	3978	-	-	1.33	-	0	0	0.0 (0.0,30.8)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	212	0.0006026	92.3	f	935	Eulipotyphla	Soricidae	Sorex_gracillimus	best	1	0.001	1	1	36	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	225	0.0007007	6.33	f	113	Chiroptera	Pteropodidae	Rousettus_leschenaultii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	247	0.0005392	3.01	f	41	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	288	0.0007536	6.5	f	289	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	323	0.002724	41.2	f	1353	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	367	0.0006191	3.17	f	97	Rodentia	Cricetidae	Microtus_thomasi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	402	0.000424	3.36	f	43	Rodentia	Muridae	Rattus_villosissimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	407	0.0007274	3.89	f	57	Rodentia	Sciuridae	Sundasciurus_hippurus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	463	0.002098	11.9	f	980	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	527	0.002	65.7	f	3088	Carnivora	Mustelidae	Mustela_kathiah	best	2	0.0006	2	1	55	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	691	0.01035	8.52	f	141	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_78	254550	215084	214374	794	0.00136	15.7	f	153	Artiodactyla	Bovidae	Ovis_ammon	best	53	0.3464	3	17.6666	555	3	555	0.13	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	1074	0.005341	3.22	f	71	Carnivora	Felidae	Felis_catus	fixed	32	0.4507	12	2.6666	2138	-	-	0.08	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	134	0.0007951	8.1	f	102	Primates	Lepilemuridae	Lepilemur_leucopus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	134	0.002225	4.16	f	19	Scandentia	Tupaiidae	Tupaia_belangeri	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	135	0.001191	2	f	22	Cingulata	Chlamyphoridae	Tolypeutes_matacus	best	1	0.0454	1	1	139	1	139	-	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	151	0.001539	6.28	f	84	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	156	0.001703	49.4	f	634	Rodentia	Dipodidae	Dipus_sagitta	best	1	0.0015	1	1	42	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	161	0.001025	3.9	f	41	Eulipotyphla	Talpidae	Talpa_aquitania	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	164	0.002191	68.3	f	738	Carnivora	Viverridae	Genetta_servalina	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	16730	0.235	467	f	75346	Primates	Hominidae	Homo_sapiens	fixed	73240	0.972	13947	5.2513	16569	-	-	98.64	-	15	53	0.4 (0.2,0.7)	0.1 (0.0,0.2)	N/A (N/A,N/A)	0.0 (0.0,52.2)
sample_79	274630	221201	219909	173	0.0008735	4.1	f	38	Primates	Cheirogaleidae	Microcebus_myoxinus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	184	0.002175	4.38	f	62	Primates	Atelidae	Alouatta_palliata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	203	0.005383	5.31	f	34	Carnivora	Procyonidae	Procyon_lotor	best	1	0.0294	1	1	284	1	284	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	209	0.00286	11.9	f	195	Rodentia	Anomaluridae	Anomalurus_derbianus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	217	0.003102	29.1	f	699	Primates	Lemuridae	Eulemur_rubriventer	best	3	0.0042	3	1	77	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	220	0.004942	44.2	f	435	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	2	0.0045	2	1	75	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	2525	0.05444	6.63	f	345	Artiodactyla	Suidae	Sus_scrofa	fixed	276	0.8	43	6.4186	5465	-	-	0.3	-	0	0	0.0 (0.0,45.9)	0.0 (0.0,23.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	2648	0.005018	3.92	f	343	Primates	Cercopithecidae	Macaca_fascicularis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	266	0.001867	2.23	f	35	Primates	Pitheciidae	Plecturocebus_donacophilus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	271	0.002995	12.4	f	391	Carnivora	Phocidae	Monachus_monachus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	275	0.0006003	2.92	f	113	Chiroptera	Vespertilionidae	Myotis_dominicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	278	0.001215	5.13	f	94	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	289	0.0008215	54.2	f	900	Eulipotyphla	Soricidae	Sorex_gracillimus	best	1	0.0011	1	1	37	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	321	0.0009997	6.76	f	131	Chiroptera	Pteropodidae	Pteropus_alecto	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	355	0.0009289	3.7	f	210	Chiroptera	Phyllostomidae	Sturnira_tildae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	414	0.003492	44.6	f	1581	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	3	0.0018	3	1	90	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	459	0.0007743	3.01	f	186	Rodentia	Cricetidae	Microtus_cabrerae	best	1	0.0053	1	1	160	1	160	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	5325	0.00912	5.4	f	391	Artiodactyla	Bovidae	Ovis_aries	best	134	0.3427	32	4.1875	5263	31	5116	0.21	-	0	0	0.0 (0.0,33.6)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	534	0.0005632	2.84	f	70	Rodentia	Muridae	Rattus_sordidus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_79	274630	221201	219909	5386	0.04256	9.08	f	582	Carnivora	Canidae	Canis_lupus_familiaris	fixed	452	0.7766	100	4.52	9213	-	-	0.7	-	0	0	0.0 (0.0,13.2)	0.0 (0.0,13.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
